"File","waveforms","time"
"St19_1-ch3_BRA20male.converted.ANA",7,22900.33
"St19_1-ch3_BRA20male.converted.ANA",11,22918.02
"St19_1-ch3_BRA20male.converted.ANA",7,22922.9
"St19_1-ch3_BRA20male.converted.ANA",2,22936.39
"St19_1-ch3_BRA20male.converted.ANA",7,23368.81
"St19_1-ch3_BRA20male.converted.ANA",2,23399.1
"St19_1-ch3_BRA20male.converted.ANA",7,25512.35
"St19_1-ch3_BRA20male.converted.ANA",11,25545.73
"St19_1-ch3_BRA20male.converted.ANA",7,25557.18
"St19_1-ch3_BRA20male.converted.ANA",11,25686.96
"St19_1-ch3_BRA20male.converted.ANA",7,25691.65
"St19_1-ch3_BRA20male.converted.ANA",11,25722.08
"St19_1-ch3_BRA20male.converted.ANA",7,25729.01
"St19_1-ch3_BRA20male.converted.ANA",11,25752.2
"St19_1-ch3_BRA20male.converted.ANA",7,25760.74
"St19_1-ch3_BRA20male.converted.ANA",2,25878.09
"St19_1-ch3_BRA20male.converted.ANA",7,25905.73
"St19_1-ch3_BRA20male.converted.ANA",11,25919.25
"St19_1-ch3_BRA20male.converted.ANA",7,25924.52
"St19_1-ch3_BRA20male.converted.ANA",11,25942.6
"St19_1-ch3_BRA20male.converted.ANA",7,25950.79
"St19_1-ch3_BRA20male.converted.ANA",11,25979.42
"St19_1-ch3_BRA20male.converted.ANA",7,25993.92
"St19_1-ch3_BRA20male.converted.ANA",11,26084.42
"St19_1-ch3_BRA20male.converted.ANA",7,26088.85
"St19_1-ch3_BRA20male.converted.ANA",11,26101.21
"St19_1-ch3_BRA20male.converted.ANA",7,26108.63
"St19_1-ch3_BRA20male.converted.ANA",2,26123.42
"St19_1-ch3_BRA20male.converted.ANA",7,26982.43
"St19_1-ch3_BRA20male.converted.ANA",2,26996.56
"St19_1-ch3_BRA20male.converted.ANA",7,27006.86
"St19_1-ch3_BRA20male.converted.ANA",11,27092.96
"St19_1-ch3_BRA20male.converted.ANA",7,27101.98
"St19_1-ch3_BRA20male.converted.ANA",11,27120.06
"St19_1-ch3_BRA20male.converted.ANA",7,27131.58
"St19_1-ch3_BRA20male.converted.ANA",11,27168.58
"St19_1-ch3_BRA20male.converted.ANA",7,27179.03
"St19_1-ch3_BRA20male.converted.ANA",11,27187.04
"St19_1-ch3_BRA20male.converted.ANA",7,27193.72
"St19_1-ch3_BRA20male.converted.ANA",2,27204.13
"St19_1-ch3_BRA20male.converted.ANA",7,27222.02
"St19_1-ch3_BRA20male.converted.ANA",11,27233.86
"St19_1-ch3_BRA20male.converted.ANA",7,27243.95
"St19_1-ch3_BRA20male.converted.ANA",11,27262.56
"St19_1-ch3_BRA20male.converted.ANA",7,27275.24
"St19_1-ch3_BRA20male.converted.ANA",2,27284.23
"St19_1-ch3_BRA20male.converted.ANA",7,27355.62
"St19_1-ch3_BRA20male.converted.ANA",11,27362.43
"St19_1-ch3_BRA20male.converted.ANA",7,27365.14
"St19_1-ch3_BRA20male.converted.ANA",2,27369.75
"St19_1-ch3_BRA20male.converted.ANA",7,27391.06
"St19_1-ch3_BRA20male.converted.ANA",11,27402.86
"St19_1-ch3_BRA20male.converted.ANA",7,27411.1
"St19_1-ch3_BRA20male.converted.ANA",2,27442.14
"St19_1-ch3_BRA20male.converted.ANA",7,27461.37
"St19_1-ch3_BRA20male.converted.ANA",2,27475.41
"St19_1-ch3_BRA20male.converted.ANA",7,27486.82
"St19_1-ch3_BRA20male.converted.ANA",2,27494.16
"St19_1-ch3_BRA20male.converted.ANA",7,27690.36
"St19_1-ch3_BRA20male.converted.ANA",11,27714.94
"St19_1-ch3_BRA20male.converted.ANA",7,27727.73
"St19_1-ch3_BRA20male.converted.ANA",11,27742.11
"St19_1-ch3_BRA20male.converted.ANA",7,27755.39
"St19_1-ch3_BRA20male.converted.ANA",2,27766.08
"St19_1-ch3_BRA20male.converted.ANA",7,27783.87
"St19_1-ch3_BRA20male.converted.ANA",2,27806.89
"St19_1-ch3_BRA20male.converted.ANA",7,27813.53
"St19_1-ch3_BRA20male.converted.ANA",11,27822.85
"St19_1-ch3_BRA20male.converted.ANA",7,27830.43
"St19_1-ch3_BRA20male.converted.ANA",11,27840.54
"St19_1-ch3_BRA20male.converted.ANA",7,27852.99
"St19_1-ch3_BRA20male.converted.ANA",2,27881.27
"St19_1-ch3_BRA20male.converted.ANA",7,27901.26
"St19_1-ch3_BRA20male.converted.ANA",11,27920.97
"St19_1-ch3_BRA20male.converted.ANA",7,27933.27
"St19_1-ch3_BRA20male.converted.ANA",2,27946.28
"St19_1-ch3_BRA20male.converted.ANA",7,27958.85
"St19_1-ch3_BRA20male.converted.ANA",2,27966.75
"St19_1-ch3_BRA20male.converted.ANA",7,27980.9
"St19_1-ch3_BRA20male.converted.ANA",2,27994.15
"St19_1-ch3_BRA20male.converted.ANA",7,28012.99
"St19_1-ch3_BRA20male.converted.ANA",11,28023.26
"St19_1-ch3_BRA20male.converted.ANA",7,28030.73
"St19_1-ch3_BRA20male.converted.ANA",2,28035
"St19_1-ch3_BRA20male.converted.ANA",99,28800
"St19_1-ch4_MO190male.converted.ANA",1,58.14
"St19_1-ch4_MO190male.converted.ANA",2,80.46
"St19_1-ch4_MO190male.converted.ANA",1,130.22
"St19_1-ch4_MO190male.converted.ANA",2,143.14
"St19_1-ch4_MO190male.converted.ANA",7,208.11
"St19_1-ch4_MO190male.converted.ANA",11,1314.47
"St19_1-ch4_MO190male.converted.ANA",7,1330
"St19_1-ch4_MO190male.converted.ANA",11,1689.42
"St19_1-ch4_MO190male.converted.ANA",7,1697.25
"St19_1-ch4_MO190male.converted.ANA",11,1907.89
"St19_1-ch4_MO190male.converted.ANA",7,1926.42
"St19_1-ch4_MO190male.converted.ANA",11,2279.21
"St19_1-ch4_MO190male.converted.ANA",7,2295.97
"St19_1-ch4_MO190male.converted.ANA",11,2669.8
"St19_1-ch4_MO190male.converted.ANA",7,2673.28
"St19_1-ch4_MO190male.converted.ANA",11,2823.43
"St19_1-ch4_MO190male.converted.ANA",7,2846.56
"St19_1-ch4_MO190male.converted.ANA",11,2884.77
"St19_1-ch4_MO190male.converted.ANA",7,2913.62
"St19_1-ch4_MO190male.converted.ANA",11,2969.65
"St19_1-ch4_MO190male.converted.ANA",7,2985.95
"St19_1-ch4_MO190male.converted.ANA",11,3190.04
"St19_1-ch4_MO190male.converted.ANA",7,3197.89
"St19_1-ch4_MO190male.converted.ANA",11,3281.6
"St19_1-ch4_MO190male.converted.ANA",7,3290.13
"St19_1-ch4_MO190male.converted.ANA",11,3300.86
"St19_1-ch4_MO190male.converted.ANA",7,3310.96
"St19_1-ch4_MO190male.converted.ANA",11,3347.83
"St19_1-ch4_MO190male.converted.ANA",7,3360.32
"St19_1-ch4_MO190male.converted.ANA",11,3397.47
"St19_1-ch4_MO190male.converted.ANA",7,3430.07
"St19_1-ch4_MO190male.converted.ANA",11,3476.08
"St19_1-ch4_MO190male.converted.ANA",7,3497.46
"St19_1-ch4_MO190male.converted.ANA",11,3732.38
"St19_1-ch4_MO190male.converted.ANA",7,3735.98
"St19_1-ch4_MO190male.converted.ANA",11,3830.8
"St19_1-ch4_MO190male.converted.ANA",7,3846.59
"St19_1-ch4_MO190male.converted.ANA",11,3889.99
"St19_1-ch4_MO190male.converted.ANA",7,3905.78
"St19_1-ch4_MO190male.converted.ANA",11,4017.7
"St19_1-ch4_MO190male.converted.ANA",7,4022.01
"St19_1-ch4_MO190male.converted.ANA",11,4148
"St19_1-ch4_MO190male.converted.ANA",7,4151.97
"St19_1-ch4_MO190male.converted.ANA",11,4239.88
"St19_1-ch4_MO190male.converted.ANA",7,4248.73
"St19_1-ch4_MO190male.converted.ANA",11,4263.82
"St19_1-ch4_MO190male.converted.ANA",7,4272.99
"St19_1-ch4_MO190male.converted.ANA",11,4284.75
"St19_1-ch4_MO190male.converted.ANA",7,4324.95
"St19_1-ch4_MO190male.converted.ANA",2,4345.16
"St19_1-ch4_MO190male.converted.ANA",7,4381.86
"St19_1-ch4_MO190male.converted.ANA",11,4395.94
"St19_1-ch4_MO190male.converted.ANA",7,4404.39
"St19_1-ch4_MO190male.converted.ANA",11,4433
"St19_1-ch4_MO190male.converted.ANA",7,4442.11
"St19_1-ch4_MO190male.converted.ANA",2,4491.89
"St19_1-ch4_MO190male.converted.ANA",7,4580.48
"St19_1-ch4_MO190male.converted.ANA",11,4642.33
"St19_1-ch4_MO190male.converted.ANA",7,4646.43
"St19_1-ch4_MO190male.converted.ANA",2,4673.93
"St19_1-ch4_MO190male.converted.ANA",7,4695.5
"St19_1-ch4_MO190male.converted.ANA",2,5066.32
"St19_1-ch4_MO190male.converted.ANA",7,5126
"St19_1-ch4_MO190male.converted.ANA",11,5278.24
"St19_1-ch4_MO190male.converted.ANA",7,5284.49
"St19_1-ch4_MO190male.converted.ANA",2,5387.91
"St19_1-ch4_MO190male.converted.ANA",7,5431.24
"St19_1-ch4_MO190male.converted.ANA",11,5456.68
"St19_1-ch4_MO190male.converted.ANA",7,5462.91
"St19_1-ch4_MO190male.converted.ANA",11,5635.31
"St19_1-ch4_MO190male.converted.ANA",7,5645.4
"St19_1-ch4_MO190male.converted.ANA",11,5986.73
"St19_1-ch4_MO190male.converted.ANA",7,5994.2
"St19_1-ch4_MO190male.converted.ANA",11,6068.77
"St19_1-ch4_MO190male.converted.ANA",7,6083.3
"St19_1-ch4_MO190male.converted.ANA",11,7153.87
"St19_1-ch4_MO190male.converted.ANA",7,7159.4
"St19_1-ch4_MO190male.converted.ANA",11,7688.04
"St19_1-ch4_MO190male.converted.ANA",7,7693.02
"St19_1-ch4_MO190male.converted.ANA",11,8090.06
"St19_1-ch4_MO190male.converted.ANA",7,8094.94
"St19_1-ch4_MO190male.converted.ANA",11,8105.83
"St19_1-ch4_MO190male.converted.ANA",7,8115.51
"St19_1-ch4_MO190male.converted.ANA",11,8200.03
"St19_1-ch4_MO190male.converted.ANA",7,8204.27
"St19_1-ch4_MO190male.converted.ANA",11,8557.94
"St19_1-ch4_MO190male.converted.ANA",7,8562.44
"St19_1-ch4_MO190male.converted.ANA",11,8628.03
"St19_1-ch4_MO190male.converted.ANA",7,8640.92
"St19_1-ch4_MO190male.converted.ANA",11,8649.37
"St19_1-ch4_MO190male.converted.ANA",7,8651.54
"St19_1-ch4_MO190male.converted.ANA",2,8690.72
"St19_1-ch4_MO190male.converted.ANA",7,9009.05
"St19_1-ch4_MO190male.converted.ANA",2,9742.75
"St19_1-ch4_MO190male.converted.ANA",7,9836.05
"St19_1-ch4_MO190male.converted.ANA",11,10472.92
"St19_1-ch4_MO190male.converted.ANA",7,10477.92
"St19_1-ch4_MO190male.converted.ANA",2,10505.91
"St19_1-ch4_MO190male.converted.ANA",7,10547.05
"St19_1-ch4_MO190male.converted.ANA",2,10572.76
"St19_1-ch4_MO190male.converted.ANA",7,10594.57
"St19_1-ch4_MO190male.converted.ANA",2,10656.74
"St19_1-ch4_MO190male.converted.ANA",7,10756.56
"St19_1-ch4_MO190male.converted.ANA",11,10786.6
"St19_1-ch4_MO190male.converted.ANA",7,10791.02
"St19_1-ch4_MO190male.converted.ANA",2,10826.91
"St19_1-ch4_MO190male.converted.ANA",7,10957.19
"St19_1-ch4_MO190male.converted.ANA",2,11006.18
"St19_1-ch4_MO190male.converted.ANA",7,11508.31
"St19_1-ch4_MO190male.converted.ANA",11,11561.48
"St19_1-ch4_MO190male.converted.ANA",7,11565.37
"St19_1-ch4_MO190male.converted.ANA",2,11569.1
"St19_1-ch4_MO190male.converted.ANA",7,11658.2
"St19_1-ch4_MO190male.converted.ANA",2,11679.56
"St19_1-ch4_MO190male.converted.ANA",7,12191.91
"St19_1-ch4_MO190male.converted.ANA",11,12204.84
"St19_1-ch4_MO190male.converted.ANA",7,12211.33
"St19_1-ch4_MO190male.converted.ANA",2,12227.16
"St19_1-ch4_MO190male.converted.ANA",7,12309.9
"St19_1-ch4_MO190male.converted.ANA",2,12323.54
"St19_1-ch4_MO190male.converted.ANA",7,12429.41
"St19_1-ch4_MO190male.converted.ANA",2,12488.39
"St19_1-ch4_MO190male.converted.ANA",7,13777
"St19_1-ch4_MO190male.converted.ANA",2,13871.95
"St19_1-ch4_MO190male.converted.ANA",7,13900.91
"St19_1-ch4_MO190male.converted.ANA",2,13912.17
"St19_1-ch4_MO190male.converted.ANA",7,13959.95
"St19_1-ch4_MO190male.converted.ANA",2,14051.12
"St19_1-ch4_MO190male.converted.ANA",7,14067.38
"St19_1-ch4_MO190male.converted.ANA",11,14075.96
"St19_1-ch4_MO190male.converted.ANA",7,14086.35
"St19_1-ch4_MO190male.converted.ANA",2,14128.49
"St19_1-ch4_MO190male.converted.ANA",7,14148.74
"St19_1-ch4_MO190male.converted.ANA",2,14156.4
"St19_1-ch4_MO190male.converted.ANA",7,14220.41
"St19_1-ch4_MO190male.converted.ANA",11,14279.83
"St19_1-ch4_MO190male.converted.ANA",7,14287.13
"St19_1-ch4_MO190male.converted.ANA",2,14304.12
"St19_1-ch4_MO190male.converted.ANA",7,14448.37
"St19_1-ch4_MO190male.converted.ANA",2,14505.19
"St19_1-ch4_MO190male.converted.ANA",7,14682.52
"St19_1-ch4_MO190male.converted.ANA",11,14720.06
"St19_1-ch4_MO190male.converted.ANA",7,14726.78
"St19_1-ch4_MO190male.converted.ANA",2,14745.9
"St19_1-ch4_MO190male.converted.ANA",7,17691.29
"St19_1-ch4_MO190male.converted.ANA",11,17714.42
"St19_1-ch4_MO190male.converted.ANA",7,17719.18
"St19_1-ch4_MO190male.converted.ANA",11,18481.24
"St19_1-ch4_MO190male.converted.ANA",7,18486.04
"St19_1-ch4_MO190male.converted.ANA",2,18504.99
"St19_1-ch4_MO190male.converted.ANA",7,18975.77
"St19_1-ch4_MO190male.converted.ANA",11,19036.64
"St19_1-ch4_MO190male.converted.ANA",7,19042.11
"St19_1-ch4_MO190male.converted.ANA",11,19058.56
"St19_1-ch4_MO190male.converted.ANA",7,19067.94
"St19_1-ch4_MO190male.converted.ANA",11,19078.58
"St19_1-ch4_MO190male.converted.ANA",7,19086.75
"St19_1-ch4_MO190male.converted.ANA",11,19093.32
"St19_1-ch4_MO190male.converted.ANA",7,19107.89
"St19_1-ch4_MO190male.converted.ANA",2,19119.5
"St19_1-ch4_MO190male.converted.ANA",7,19315.97
"St19_1-ch4_MO190male.converted.ANA",11,19357.77
"St19_1-ch4_MO190male.converted.ANA",7,19366.35
"St19_1-ch4_MO190male.converted.ANA",11,19383.97
"St19_1-ch4_MO190male.converted.ANA",7,19388.3
"St19_1-ch4_MO190male.converted.ANA",2,19410.67
"St19_1-ch4_MO190male.converted.ANA",7,19587.93
"St19_1-ch4_MO190male.converted.ANA",2,19667.54
"St19_1-ch4_MO190male.converted.ANA",7,19924.14
"St19_1-ch4_MO190male.converted.ANA",11,19989.61
"St19_1-ch4_MO190male.converted.ANA",7,19999.78
"St19_1-ch4_MO190male.converted.ANA",2,20021.31
"St19_1-ch4_MO190male.converted.ANA",7,20251.14
"St19_1-ch4_MO190male.converted.ANA",11,20266.84
"St19_1-ch4_MO190male.converted.ANA",7,20269.81
"St19_1-ch4_MO190male.converted.ANA",11,20306.53
"St19_1-ch4_MO190male.converted.ANA",7,20309.85
"St19_1-ch4_MO190male.converted.ANA",2,20319.63
"St19_1-ch4_MO190male.converted.ANA",7,20366.42
"St19_1-ch4_MO190male.converted.ANA",11,20384.1
"St19_1-ch4_MO190male.converted.ANA",7,20394.56
"St19_1-ch4_MO190male.converted.ANA",2,20405.47
"St19_1-ch4_MO190male.converted.ANA",7,20431.14
"St19_1-ch4_MO190male.converted.ANA",2,20494.44
"St19_1-ch4_MO190male.converted.ANA",7,20514.61
"St19_1-ch4_MO190male.converted.ANA",2,20523.87
"St19_1-ch4_MO190male.converted.ANA",7,20661.3
"St19_1-ch4_MO190male.converted.ANA",11,20709.95
"St19_1-ch4_MO190male.converted.ANA",7,20713.17
"St19_1-ch4_MO190male.converted.ANA",2,20732.48
"St19_1-ch4_MO190male.converted.ANA",7,20845.57
"St19_1-ch4_MO190male.converted.ANA",2,20873.2
"St19_1-ch4_MO190male.converted.ANA",7,21623.3
"St19_1-ch4_MO190male.converted.ANA",11,21672.67
"St19_1-ch4_MO190male.converted.ANA",7,21675.83
"St19_1-ch4_MO190male.converted.ANA",11,21699.13
"St19_1-ch4_MO190male.converted.ANA",7,21704.64
"St19_1-ch4_MO190male.converted.ANA",2,21729.24
"St19_1-ch4_MO190male.converted.ANA",7,21767.71
"St19_1-ch4_MO190male.converted.ANA",2,21809.64
"St19_1-ch4_MO190male.converted.ANA",7,21829.54
"St19_1-ch4_MO190male.converted.ANA",11,21849.5
"St19_1-ch4_MO190male.converted.ANA",7,21854.36
"St19_1-ch4_MO190male.converted.ANA",2,21864.43
"St19_1-ch4_MO190male.converted.ANA",7,22491.1
"St19_1-ch4_MO190male.converted.ANA",11,22501.11
"St19_1-ch4_MO190male.converted.ANA",7,22505.89
"St19_1-ch4_MO190male.converted.ANA",11,22532.92
"St19_1-ch4_MO190male.converted.ANA",7,22536.29
"St19_1-ch4_MO190male.converted.ANA",2,22547.01
"St19_1-ch4_MO190male.converted.ANA",1,22774.2
"St19_1-ch4_MO190male.converted.ANA",2,22963.83
"St19_1-ch4_MO190male.converted.ANA",1,23645.65
"St19_1-ch4_MO190male.converted.ANA",2,23886.42
"St19_1-ch4_MO190male.converted.ANA",1,24146.14
"St19_1-ch4_MO190male.converted.ANA",2,24174.32
"St19_1-ch4_MO190male.converted.ANA",1,24832.4
"St19_1-ch4_MO190male.converted.ANA",2,24890.93
"St19_1-ch4_MO190male.converted.ANA",1,24901.04
"St19_1-ch4_MO190male.converted.ANA",2,24949.27
"St19_1-ch4_MO190male.converted.ANA",7,25046.27
"St19_1-ch4_MO190male.converted.ANA",12,25061.63
"St19_1-ch4_MO190male.converted.ANA",7,25072.08
"St19_1-ch4_MO190male.converted.ANA",12,25077.99
"St19_1-ch4_MO190male.converted.ANA",2,25079.74
"St19_1-ch4_MO190male.converted.ANA",12,25107.52
"St19_1-ch4_MO190male.converted.ANA",2,25111.58
"St19_1-ch4_MO190male.converted.ANA",12,25176.15
"St19_1-ch4_MO190male.converted.ANA",2,25179.3
"St19_1-ch4_MO190male.converted.ANA",7,25260.02
"St19_1-ch4_MO190male.converted.ANA",12,25282.81
"St19_1-ch4_MO190male.converted.ANA",2,25285.6
"St19_1-ch4_MO190male.converted.ANA",7,25322.13
"St19_1-ch4_MO190male.converted.ANA",12,25340.61
"St19_1-ch4_MO190male.converted.ANA",2,25342.11
"St19_1-ch4_MO190male.converted.ANA",12,25413.69
"St19_1-ch4_MO190male.converted.ANA",2,25416.91
"St19_1-ch4_MO190male.converted.ANA",12,25480.5
"St19_1-ch4_MO190male.converted.ANA",2,25483.21
"St19_1-ch4_MO190male.converted.ANA",12,25513.66
"St19_1-ch4_MO190male.converted.ANA",2,25518.31
"St19_1-ch4_MO190male.converted.ANA",7,25655.55
"St19_1-ch4_MO190male.converted.ANA",12,25679.81
"St19_1-ch4_MO190male.converted.ANA",2,25684.65
"St19_1-ch4_MO190male.converted.ANA",12,25795.75
"St19_1-ch4_MO190male.converted.ANA",2,25800.66
"St19_1-ch4_MO190male.converted.ANA",12,25981.28
"St19_1-ch4_MO190male.converted.ANA",2,25986.93
"St19_1-ch4_MO190male.converted.ANA",12,26087.82
"St19_1-ch4_MO190male.converted.ANA",2,26092.38
"St19_1-ch4_MO190male.converted.ANA",5,26222.21
"St19_1-ch4_MO190male.converted.ANA",12,26247.86
"St19_1-ch4_MO190male.converted.ANA",2,26252.35
"St19_1-ch4_MO190male.converted.ANA",12,26413.76
"St19_1-ch4_MO190male.converted.ANA",2,26433.73
"St19_1-ch4_MO190male.converted.ANA",5,26620.8
"St19_1-ch4_MO190male.converted.ANA",11,26636.09
"St19_1-ch4_MO190male.converted.ANA",5,26639.29
"St19_1-ch4_MO190male.converted.ANA",12,26653.56
"St19_1-ch4_MO190male.converted.ANA",5,26660.67
"St19_1-ch4_MO190male.converted.ANA",2,26700.02
"St19_1-ch4_MO190male.converted.ANA",5,26754.22
"St19_1-ch4_MO190male.converted.ANA",12,26768.83
"St19_1-ch4_MO190male.converted.ANA",5,26776.49
"St19_1-ch4_MO190male.converted.ANA",2,26787.22
"St19_1-ch4_MO190male.converted.ANA",5,27001.07
"St19_1-ch4_MO190male.converted.ANA",11,27015.32
"St19_1-ch4_MO190male.converted.ANA",5,27018.11
"St19_1-ch4_MO190male.converted.ANA",12,27028.42
"St19_1-ch4_MO190male.converted.ANA",5,27035.36
"St19_1-ch4_MO190male.converted.ANA",12,27125.34
"St19_1-ch4_MO190male.converted.ANA",5,27149.39
"St19_1-ch4_MO190male.converted.ANA",11,27178.7
"St19_1-ch4_MO190male.converted.ANA",5,27182.36
"St19_1-ch4_MO190male.converted.ANA",12,27225.91
"St19_1-ch4_MO190male.converted.ANA",2,27230.01
"St19_1-ch4_MO190male.converted.ANA",5,27358.02
"St19_1-ch4_MO190male.converted.ANA",12,27513.8
"St19_1-ch4_MO190male.converted.ANA",5,27540.5
"St19_1-ch4_MO190male.converted.ANA",11,27593.24
"St19_1-ch4_MO190male.converted.ANA",5,27597.15
"St19_1-ch4_MO190male.converted.ANA",12,27614.74
"St19_1-ch4_MO190male.converted.ANA",5,27623.49
"St19_1-ch4_MO190male.converted.ANA",12,27820.41
"St19_1-ch4_MO190male.converted.ANA",5,27848.73
"St19_1-ch4_MO190male.converted.ANA",12,27925.16
"St19_1-ch4_MO190male.converted.ANA",5,27931.69
"St19_1-ch4_MO190male.converted.ANA",12,28006.45
"St19_1-ch4_MO190male.converted.ANA",5,28014.15
"St19_1-ch4_MO190male.converted.ANA",11,28079.66
"St19_1-ch4_MO190male.converted.ANA",5,28089.6
"St19_1-ch4_MO190male.converted.ANA",12,28123.02
"St19_1-ch4_MO190male.converted.ANA",5,28130.93
"St19_1-ch4_MO190male.converted.ANA",12,28313.26
"St19_1-ch4_MO190male.converted.ANA",5,28337.28
"St19_1-ch4_MO190male.converted.ANA",12,28387.55
"St19_1-ch4_MO190male.converted.ANA",5,28402.7
"St19_1-ch4_MO190male.converted.ANA",12,28470.87
"St19_1-ch4_MO190male.converted.ANA",5,28477.62
"St19_1-ch4_MO190male.converted.ANA",12,28628.96
"St19_1-ch4_MO190male.converted.ANA",5,28633.38
"St19_1-ch4_MO190male.converted.ANA",12,28640.97
"St19_1-ch4_MO190male.converted.ANA",5,28673.34
"St19_1-ch4_MO190male.converted.ANA",12,28724.91
"St19_1-ch4_MO190male.converted.ANA",5,28731.38
"St19_1-ch4_MO190male.converted.ANA",12,28768.1
"St19_1-ch4_MO190male.converted.ANA",5,28774.82
"St19_1-ch4_MO190male.converted.ANA",99,28800
"St19_10_ch1_BRA20male.converted.ANA",1,0.31
"St19_10_ch1_BRA20male.converted.ANA",2,560.21
"St19_10_ch1_BRA20male.converted.ANA",7,659.67
"St19_10_ch1_BRA20male.converted.ANA",11,713.16
"St19_10_ch1_BRA20male.converted.ANA",7,721.49
"St19_10_ch1_BRA20male.converted.ANA",1,748.27
"St19_10_ch1_BRA20male.converted.ANA",2,4609.09
"St19_10_ch1_BRA20male.converted.ANA",7,5187.3
"St19_10_ch1_BRA20male.converted.ANA",11,5272.89
"St19_10_ch1_BRA20male.converted.ANA",7,5280.83
"St19_10_ch1_BRA20male.converted.ANA",11,5307.88
"St19_10_ch1_BRA20male.converted.ANA",7,5312.21
"St19_10_ch1_BRA20male.converted.ANA",11,5382.8
"St19_10_ch1_BRA20male.converted.ANA",7,5403.06
"St19_10_ch1_BRA20male.converted.ANA",11,5460.7
"St19_10_ch1_BRA20male.converted.ANA",7,5464.45
"St19_10_ch1_BRA20male.converted.ANA",11,5654.05
"St19_10_ch1_BRA20male.converted.ANA",7,5657.66
"St19_10_ch1_BRA20male.converted.ANA",2,5708.45
"St19_10_ch1_BRA20male.converted.ANA",7,5733.55
"St19_10_ch1_BRA20male.converted.ANA",2,5747.03
"St19_10_ch1_BRA20male.converted.ANA",7,5778.29
"St19_10_ch1_BRA20male.converted.ANA",11,6016.77
"St19_10_ch1_BRA20male.converted.ANA",7,6020.7
"St19_10_ch1_BRA20male.converted.ANA",11,6195.18
"St19_10_ch1_BRA20male.converted.ANA",7,6201.52
"St19_10_ch1_BRA20male.converted.ANA",11,6740.12
"St19_10_ch1_BRA20male.converted.ANA",7,6745.01
"St19_10_ch1_BRA20male.converted.ANA",2,6754.91
"St19_10_ch1_BRA20male.converted.ANA",7,6774.28
"St19_10_ch1_BRA20male.converted.ANA",11,6865.69
"St19_10_ch1_BRA20male.converted.ANA",7,6867.57
"St19_10_ch1_BRA20male.converted.ANA",11,6872.32
"St19_10_ch1_BRA20male.converted.ANA",7,6888.06
"St19_10_ch1_BRA20male.converted.ANA",2,7182.95
"St19_10_ch1_BRA20male.converted.ANA",1,7194.29
"St19_10_ch1_BRA20male.converted.ANA",2,8573.44
"St19_10_ch1_BRA20male.converted.ANA",1,8624.19
"St19_10_ch1_BRA20male.converted.ANA",2,8634.12
"St19_10_ch1_BRA20male.converted.ANA",1,8646.56
"St19_10_ch1_BRA20male.converted.ANA",2,8832.2
"St19_10_ch1_BRA20male.converted.ANA",7,8879.08
"St19_10_ch1_BRA20male.converted.ANA",11,9020
"St19_10_ch1_BRA20male.converted.ANA",7,9029.54
"St19_10_ch1_BRA20male.converted.ANA",2,9055.88
"St19_10_ch1_BRA20male.converted.ANA",7,9105.47
"St19_10_ch1_BRA20male.converted.ANA",11,9217.36
"St19_10_ch1_BRA20male.converted.ANA",7,9231.21
"St19_10_ch1_BRA20male.converted.ANA",11,9272.37
"St19_10_ch1_BRA20male.converted.ANA",7,9297.41
"St19_10_ch1_BRA20male.converted.ANA",11,9310.02
"St19_10_ch1_BRA20male.converted.ANA",7,9321.26
"St19_10_ch1_BRA20male.converted.ANA",11,9429.15
"St19_10_ch1_BRA20male.converted.ANA",7,9434.04
"St19_10_ch1_BRA20male.converted.ANA",11,9541.93
"St19_10_ch1_BRA20male.converted.ANA",7,9547.99
"St19_10_ch1_BRA20male.converted.ANA",11,9566
"St19_10_ch1_BRA20male.converted.ANA",7,9571.09
